name,content,score,create_time,user_url
小金金天使,"上海最具代表性的酒店-奢华与历史底蕴共存
自从来了上海，天天下雨，非常郁闷。幸好我预订了上海和平饭店，这样行程才豁然开朗。
和平饭店位置绝佳，在南京路路头与外滩的核心位置，正对着陈毅的铜像。在酒店观看浦东新区的景观一流。
酒店有博物馆，可以免费参观。还有每周五六日的下午茶，特别是周六的下午茶有交响乐现场演奏，还有交谊舞导跳，非常老上海。
还有一个老年人爵士乐酒吧，虽然酒吧比较旧点，但是喜欢怀旧风格的人一定不能错过。
酒店的早餐差一点，选择不多，位置不大。
酒店房间非常好，特别是床很舒服。
用品也是具备，不会需要入住前要求拿啥，拿啥…毕竟现在很多城市已经不提供牙刷了…
酒店的空调系统不错，也可以停车。
入住时安排的蜜月布置也很好，甜点非常好吃。
蜜月有手写的贺卡，很贴心。",5,2020/1/20,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=70997469
马蜂窝用户,"上海最温暖的酒店～上海和平饭店
在上海和平饭店与家人团聚，共渡2020新年。和平饭店的历史，温馨的环境，舒适的客房，员工的热情服务，让我们的国内海外家庭大团聚非常圆满，给我们全家留下了非常美好的记忆。和平饭店，上海最温暖的酒店。和平饭店的员工，热情周到礼貌温馨细致，比如前台的Vaz经理，龙凤厅的Alex经理，送餐部的Cathy和Amy，酒店博物馆的讲解员Linda，都给我留下了非常深刻的印象。美好的行程即将结束，感谢和平饭店及其员工为我们的跨年之旅提供的所有帮助和关照。祝和平饭店生意蒸蒸日上。下次再见！",5,2020/1/2,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=47402567
布局圣手,看了王大顶才去的。可以 合适。,5,2019/12/19,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=38395322
阳子,真不错，环境不错,5,2019/10/15,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62736661
马蜂窝用户,房间很大。酒店本身就是景点。要去外滩就要住这里。不错。九楼露台可以看外滩夜景，很美。,5,2019/8/30,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=58049751
蚂蜂窝用户,整体服务都不错，餐食也不错，办理入住很快，尤其礼宾部的陈小姐服务态度很好，热情介绍也很耐心，下次再来上海，还要入住和平饭店，。,5,2019/7/16,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=94352580
Ellen,去上海住和平饭店就对了！备注加一张婴儿床，还贴心的给我备了洗澡盆和宝宝沐浴用品，加分。出去玩好回来，发现多了一盘水果，窗帘也给我下好，电视机也给我摆好位置了，再加分。我半夜去拍的照片，没有游客噢，上照啦,5,2019/7/16,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=79790226
企鵝大王,早餐一般般需要加強！房間到晚上煙味太重了！這次住的房間樓層太低！早上6:00多就聽到紅綠燈號誌的聲音！有點吵！房間蚊子太多！小孩住一晚腿上都是被蚊子叮！但真心覺得客房服務不錯！導覽員講解飯店歷史說的很好！,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95274947
多年商務客,早餐好，服务好,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95276449
Руслан,"上海宁中意的典型上海弥道酒店，民国风，国际范。
双休日全家来听故事的，非常适合带孩子（学龄以上），记得预约导览，可以带领参观酒店和博物馆，和自己走马观花的随便看看完全不一样。给导览员Linda点赞，很周到。
早餐在茉莉吧和爵士吧，就是高峰时段需要等位，也不很久。早餐内容无功无过，小笼馒头有点惊艳了。
房间品味和品质也符合要求。订双床，一家三口就可以安置好。Bose音响听爵士，太柔和太赞。",5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95274404
志闯,酒店环境和设施相当不错，奢华又不失满满的历史感，早餐还是很丰富，虽然看起来种类不是特别多，但绝对不会让人失望，免费提供的婴儿床和洗澡用品很贴心，唯一不满意的是床垫太软，不太习惯，总的来说去上海值得体验的一家酒店。,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278149
嵩,早餐丰富，服务周到，环境好，离外滩特别近，还免费升级了房间，特别高大上的酒店，很有历史很有年代感的酒店！超级喜欢！,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95277628
天生,酒店真的不错 过了马路就是外滩！带着两个宝宝来迪士尼！也是二宝第一次出来旅行！,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95276591
尚,酒店地理位置佳，服务好,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95277519
老司机来教你,不错、服务很好、干净卫生、可以安心居住……位置外滩能看见部分江景，总得感觉非常舒心,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=59461066
Zk,地点很好，房间很有特点。,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95274132
沈勝裕,第二次入住和平饭店，这次是纯粹为了住饭店来的上海，进入酒店就感觉穿梭到了上世纪30年代的上海滩，浓厚的历史沉淀，特地感受了下午茶和晚上的jazz bar，周六下午茶是茶舞，中间变成一个小舞池，老年jazz乐队的表演实在精彩。酒店地理位置优越，住在这儿随时可以去外滩，地铁站也很近。房间宽敞，床很舒服。最喜欢酒店提供的洗浴系列，le labo rose31的香味优雅迷人。服务非常周到，工作人员都很有礼貌。,5,2019/7/11,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=94493223
